id	age	hours-per-week
24986	35	40
24987	33	40
24988	57	40
24989	43	40
24990	40	55
24991	54	55
24992	28	40
24993	32	40
24994	49	50
24995	52	40
24996	41	60
24997	19	40
24998	33	42
24999	21	40
25000	25	32
25001	44	44
25002	20	40
25003	46	37
25004	39	50
25005	34	40
25006	19	35
25007	27	40
25008	53	40
25009	46	40
25010	23	40
25011	39	40
25012	30	40
25013	53	45
25014	33	40
25015	22	40
25016	44	35
25017	30	40
25018	66	20
25019	39	40
25020	37	50
25021	34	40
25022	17	20
25023	43	60
25024	46	50
25025	17	20
25026	60	40
25027	63	40
25028	42	40
25029	30	40
25030	33	40
25031	43	40
25032	20	40
25033	30	72
25034	37	45
25035	33	40
25036	49	40
25037	65	17
25038	35	55
25039	27	40
25040	33	45
25041	18	20
25042	41	50
25043	38	40
25044	45	40
25045	18	40
25046	33	38
25047	28	40
25048	47	40
25049	30	20
25050	36	40
25051	21	30
25052	44	40
25053	33	20
25054	61	6
25055	29	40
25056	45	40
25057	18	60
25058	29	56
25059	27	40
25060	21	20
25061	22	35
25062	49	45
25063	35	50
25064	47	40
25065	37	40
25066	37	48
25067	26	40
25068	18	40
25069	55	45
25070	47	50
25071	59	40
25072	70	5
25073	53	40
25074	39	40
25075	38	40
25076	33	50
25077	19	40
25078	28	40
25079	74	1
25080	40	40
25081	35	40
25082	35	50
25083	41	40
25084	38	50
25085	29	35
25086	46	50
25087	46	40
25088	40	60
25089	29	40
25090	39	60
25091	31	60
25092	50	70
25093	31	40
25094	27	45
25095	27	25
25096	28	20
25097	21	30
25098	57	40
25099	56	40
25100	22	40
25101	48	40
25102	36	55
25103	51	40
25104	39	48
25105	43	70
25106	38	40
25107	51	40
25108	43	40
25109	44	40
25110	35	50
25111	40	40
25112	39	12
25113	47	40
25114	23	15
25115	26	40
25116	25	40
25117	29	42
25118	30	45
25119	57	40
25120	37	40
25121	39	48
25122	37	40
25123	45	40
25124	21	16
25125	25	40
25126	61	40
25127	59	15
25128	28	40
25129	24	40
25130	47	40
25131	29	80
25132	49	20
25133	41	35
25134	33	40
25135	20	40
25136	40	20
25137	32	16
25138	48	40
25139	24	40
25140	50	38
25141	31	40
25142	23	55
25143	35	40
25144	50	40
25145	39	50
25146	52	48
25147	44	80
25148	43	50
25149	39	40
25150	33	40
25151	31	40
25152	40	40
25153	28	40
25154	19	25
25155	35	50
25156	44	60
25157	40	40
25158	20	35
25159	55	48
25160	30	35
25161	38	55
25162	75	20
25163	17	15
25164	79	40
25165	20	30
25166	25	30
25167	27	45
25168	19	20
25169	21	40
25170	19	20
25171	42	40
25172	28	36
25173	47	40
25174	59	32
25175	50	40
25176	48	80
25177	33	40
25178	27	40
25179	45	30
25180	24	40
25181	31	40
25182	24	40
25183	29	40
25184	24	30
25185	24	30
25186	28	45
25187	63	40
25188	36	50
25189	58	40
25190	51	36
25191	42	50
25192	39	40
25193	26	40
25194	39	40
25195	28	45
25196	51	40
25197	45	40
25198	45	40
25199	23	40
25200	38	40
25201	38	36
25202	39	40
25203	52	50
25204	17	6
25205	31	50
25206	22	24
25207	47	38
25208	28	40
25209	30	40
25210	41	50
25211	29	42
25212	42	60
25213	52	40
25214	35	40
25215	28	40
25216	46	46
25217	21	40
25218	45	40
25219	21	40
25220	74	20
25221	29	40
25222	39	40
25223	44	45
25224	23	40
25225	32	40
25226	61	40
25227	43	30
25228	23	40
25229	18	38
25230	38	40
25231	33	35
25232	19	35
25233	23	40
25234	37	45
25235	25	40
25236	36	43
25237	45	40
25238	32	48
25239	65	15
25240	18	40
25241	25	40
25242	29	65
25243	53	40
25244	33	60
25245	27	45
25246	24	40
25247	54	50
25248	23	30
25249	45	40
25250	36	35
25251	36	40
25252	44	40
25253	24	40
25254	39	70
25255	50	40
25256	38	40
25257	58	40
25258	44	48
25259	24	55
25260	52	40
25261	46	40
25262	50	60
25263	34	44
25264	40	40
25265	53	40
25266	24	40
25267	58	70
25268	26	45
25269	22	40
25270	36	40
25271	78	4
25272	36	45
25273	43	28
25274	60	40
25275	49	40
25276	50	63
25277	34	10
25278	46	40
25279	46	40
25280	69	20
25281	32	40
25282	40	50
25283	61	45
25284	56	40
25285	47	40
25286	29	40
25287	37	46
25288	51	50
25289	44	40
25290	33	40
25291	51	80
25292	24	40
25293	37	40
25294	40	40
25295	34	40
25296	61	40
25297	56	40
25298	69	20
25299	41	10
25300	40	40
25301	57	40
25302	26	55
25303	53	46
25304	90	15
25305	39	55
25306	51	40
25307	56	40
25308	51	40
25309	17	20
25310	42	50
25311	42	40
25312	29	45
25313	33	40
25314	47	60
25315	43	40
25316	64	9
25317	40	60
25318	21	40
25319	31	40
25320	60	40
25321	32	40
25322	66	20
25323	27	20
25324	40	40
25325	27	40
25326	18	30
25327	43	40
25328	52	48
25329	31	85
25330	28	60
25331	44	35
25332	37	84
25333	35	50
25334	42	40
25335	18	10
25336	46	60
25337	54	40
25338	54	50
25339	56	45
25340	27	50
25341	26	40
25342	41	40
25343	41	40
25344	32	40
25345	18	30
25346	36	65
25347	37	40
25348	31	25
25349	46	51
25350	24	40
25351	25	35
25352	55	50
25353	64	40
25354	30	40
25355	65	99
25356	46	40
25357	45	60
25358	18	25
25359	32	40
25360	38	50
25361	34	45
25362	35	40
25363	26	40
25364	24	35
25365	45	80
25366	36	34
25367	44	40
25368	23	60
25369	57	55
25370	41	60
25371	20	30
25372	32	36
25373	60	40
25374	38	20
25375	29	45
25376	22	40
25377	21	30
25378	40	40
25379	59	45
25380	45	45
25381	76	13
25382	45	40
25383	49	70
25384	36	60
25385	22	35
25386	47	44
25387	26	55
25388	21	40
25389	27	15
25390	26	40
25391	20	25
25392	31	45
25393	57	40
25394	39	40
25395	36	40
25396	66	45
25397	34	40
25398	80	25
25399	21	40
25400	40	32
25401	49	30
25402	48	60
25403	19	24
25404	42	40
25405	59	45
25406	63	40
25407	26	40
25408	41	35
25409	42	40
25410	19	20
25411	45	25
25412	47	30
25413	47	40
25414	34	40
25415	49	40
25416	36	40
25417	53	40
25418	21	45
25419	39	40
25420	52	40
25421	18	35
25422	59	40
25423	50	50
25424	31	40
25425	52	40
25426	41	40
25427	45	40
25428	54	40
25429	22	25
25430	50	40
25431	20	32
25432	43	40
25433	48	40
25434	24	45
25435	54	40
25436	26	40
25437	53	40
25438	51	40
25439	54	44
25440	32	49
25441	46	40
25442	60	12
25443	52	45
25444	44	40
25445	56	40
25446	57	40
25447	35	40
25448	30	40
25449	29	35
25450	49	66
25451	28	40
25452	30	40
25453	45	40
25454	17	12
25455	54	40
25456	31	40
25457	54	50
25458	55	40
25459	26	40
25460	37	50
25461	34	48
25462	38	40
25463	51	45
25464	41	60
25465	24	40
25466	56	50
25467	33	40
25468	31	40
25469	27	50
25470	32	45
25471	35	40
25472	43	45
25473	40	36
25474	19	53
25475	23	32
25476	40	40
25477	59	38
25478	43	40
25479	43	60
25480	53	40
25481	26	40
25482	68	20
25483	41	48
25484	32	40
25485	25	40
25486	20	40
25487	22	15
25488	33	40
25489	26	40
25490	29	25
25491	20	23
25492	68	42
25493	58	40
25494	32	40
25495	23	25
25496	30	40
25497	67	8
25498	26	32
25499	53	35
25500	27	60
25501	29	65
25502	38	40
25503	17	40
25504	48	40
25505	52	40
25506	28	40
25507	18	15
25508	28	30
25509	34	40
25510	62	40
25511	46	40
25512	30	40
25513	20	40
25514	29	50
25515	55	25
25516	20	24
25517	54	40
25518	27	30
25519	43	55
25520	17	40
25521	48	72
25522	34	40
25523	66	40
25524	29	40
25525	43	40
25526	37	40
25527	56	40
25528	58	40
25529	54	40
25530	45	41
25531	29	40
25532	26	40
25533	43	40
25534	33	40
25535	45	42
25536	25	30
25537	25	40
25538	69	5
25539	37	40
25540	20	25
25541	39	24
25542	17	20
25543	27	40
25544	26	40
25545	55	40
25546	39	60
25547	41	40
25548	34	40
25549	51	50
25550	67	12
25551	40	40
25552	58	40
25553	23	40
25554	45	50
25555	51	50
25556	43	40
25557	25	50
25558	36	40
25559	58	50
25560	33	40
25561	60	40
25562	24	40
25563	45	46
25564	49	40
25565	19	40
25566	34	38
25567	42	40
25568	25	50
25569	73	15
25570	59	15
25571	28	40
25572	19	30
25573	31	40
25574	58	48
25575	21	13
25576	47	50
25577	30	40
25578	41	40
25579	59	40
25580	43	51
25581	48	40
25582	44	50
25583	44	40
25584	24	40
25585	28	43
25586	50	10
25587	33	40
25588	23	50
25589	30	40
25590	46	40
25591	21	10
25592	52	30
25593	26	50
25594	27	12
25595	28	40
25596	50	60
25597	28	35
25598	61	20
25599	32	35
25600	30	40
25601	51	40
25602	40	40
25603	36	70
25604	28	24
25605	49	45
25606	61	30
25607	41	60
25608	55	30
25609	36	40
25610	21	40
25611	57	45
25612	49	37
25613	59	40
25614	41	80
25615	59	40
25616	20	25
25617	42	40
25618	41	60
25619	45	50
25620	36	40
25621	42	45
25622	25	40
25623	45	40
25624	58	40
25625	39	40
25626	34	40
25627	22	40
25628	44	50
25629	53	40
25630	22	40
25631	27	40
25632	60	25
25633	46	40
25634	56	40
25635	36	40
25636	56	32
25637	35	40
25638	29	70
25639	19	39
25640	38	40
25641	40	40
25642	52	55
25643	22	40
25644	32	25
25645	27	40
25646	25	40
25647	36	40
25648	22	40
25649	32	45
25650	37	40
25651	22	54
25652	29	40
25653	42	25
25654	45	38
25655	33	45
25656	39	40
25657	27	45
25658	53	50
25659	30	40
25660	52	35
25661	43	60
25662	47	35
25663	61	40
25664	39	40
25665	47	50
25666	19	25
25667	37	40
25668	31	51
25669	69	8
25670	22	25
25671	29	40
25672	24	14
25673	42	40
25674	30	72
25675	28	80
25676	27	40
25677	53	40
25678	35	40
25679	22	40
25680	25	40
25681	38	40
25682	27	35
25683	30	37
25684	27	50
25685	25	40
25686	36	4
25687	32	40
25688	70	45
25689	50	40
25690	40	35
25691	34	55
25692	57	50
25693	39	32
25694	49	40
25695	43	40
25696	26	45
25697	31	40
25698	60	50
25699	46	50
25700	26	55
25701	27	40
25702	31	40
25703	59	50
25704	19	20
25705	18	24
25706	22	45
25707	24	20
25708	53	40
25709	43	42
25710	24	50
25711	60	40
25712	24	40
25713	52	40
25714	32	99
25715	34	35
25716	35	40
25717	38	40
25718	34	90
25719	53	50
25720	23	40
25721	40	40
25722	40	40
25723	50	60
25724	17	20
25725	53	54
25726	32	50
25727	43	40
25728	18	16
25729	62	40
25730	45	40
25731	46	70
25732	73	40
25733	64	60
25734	26	45
25735	23	48
25736	30	40
25737	51	40
25738	35	55
25739	39	45
25740	35	40
25741	41	40
25742	31	40
25743	40	50
25744	46	40
25745	31	30
25746	41	40
25747	42	40
25748	23	40
25749	21	35
25750	49	45
25751	53	40
25752	38	43
25753	36	40
25754	32	72
25755	20	40
25756	17	10
25757	22	32
25758	25	40
25759	58	40
25760	24	20
25761	48	40
25762	20	30
25763	60	40
25764	20	30
25765	52	45
25766	36	40
25767	46	40
25768	22	25
25769	19	35
25770	37	40
25771	30	40
25772	44	25
25773	63	25
25774	22	45
25775	31	50
25776	17	40
25777	21	40
25778	67	40
25779	46	40
25780	29	50
25781	20	6
25782	27	24
25783	35	40
25784	19	30
25785	36	40
25786	43	50
25787	62	40
25788	28	40
25789	18	15
25790	59	50
25791	37	40
25792	27	40
25793	46	43
25794	29	42
25795	33	40
25796	62	40
25797	46	55
25798	28	40
25799	22	35
25800	46	40
25801	54	40
25802	34	72
25803	67	20
25804	62	20
25805	30	40
25806	19	20
25807	49	99
25808	27	45
25809	36	50
25810	52	40
25811	47	55
25812	57	40
25813	64	40
25814	56	40
25815	53	47
25816	53	44
25817	31	40
25818	41	45
25819	45	40
25820	63	45
25821	45	40
25822	23	28
25823	39	72
25824	31	40
25825	35	45
25826	54	60
25827	22	40
25828	40	40
25829	55	40
25830	31	40
25831	58	60
25832	31	99
25833	46	40
25834	38	40
25835	22	25
25836	17	30
25837	48	60
25838	73	15
25839	25	45
25840	53	40
25841	46	45
25842	45	25
25843	37	40
25844	30	50
25845	29	40
25846	29	40
25847	75	6
25848	58	40
25849	42	50
25850	62	24
25851	45	40
25852	38	40
25853	36	50
25854	70	40
25855	42	30
25856	47	35
25857	42	40
25858	43	38
25859	37	40
25860	36	39
25861	27	40
25862	54	40
25863	48	40
25864	29	30
25865	29	38
25866	37	47
25867	55	40
25868	67	20
25869	51	30
25870	35	32
25871	41	40
25872	64	40
25873	23	55
25874	49	35
25875	38	70
25876	62	40
25877	62	10
25878	70	14
25879	45	40
25880	20	40
25881	38	48
25882	50	40
25883	40	55
25884	30	70
25885	52	40
25886	28	50
25887	62	30
25888	31	40
25889	40	40
25890	34	40
25891	53	40
25892	42	40
25893	26	25
25894	51	40
25895	49	50
25896	43	40
25897	42	40
25898	31	40
25899	26	40
25900	50	40
25901	35	40
25902	37	40
25903	53	35
25904	20	16
25905	31	40
25906	28	35
25907	46	40
25908	21	8
25909	41	70
25910	30	70
25911	66	70
25912	37	60
25913	74	20
25914	46	70
25915	51	50
25916	33	50
25917	30	40
25918	47	50
25919	49	40
25920	53	48
25921	24	40
25922	54	50
25923	32	40
25924	45	45
25925	46	45
25926	37	65
25927	48	61
25928	25	40
25929	28	20
25930	44	36
25931	58	30
25932	27	40
25933	69	8
25934	38	52
25935	47	40
25936	30	60
25937	46	30
25938	27	45
25939	19	35
25940	18	40
25941	24	50
25942	32	40
25943	38	40
25944	19	36
25945	28	40
25946	39	55
25947	38	60
25948	42	40
25949	31	40
25950	46	40
25951	53	54
25952	21	15
25953	48	50
25954	46	52
25955	30	45
25956	24	40
25957	32	50
25958	30	40
25959	57	50
25960	56	40
25961	27	37
25962	38	40
25963	19	40
25964	61	50
25965	49	40
25966	28	38
25967	50	55
25968	43	84
25969	34	48
25970	28	40
25971	31	40
25972	55	44
25973	26	45
25974	51	40
25975	35	40
25976	42	31
25977	63	12
25978	31	30
25979	22	20
25980	67	60
25981	50	50
25982	63	24
25983	31	40
25984	17	40
25985	41	40
25986	53	38
25987	44	99
25988	24	40
25989	35	35
25990	61	40
25991	31	40
25992	44	40
25993	56	36
25994	66	40
25995	45	40
25996	69	45
25997	64	40
25998	38	36
25999	43	40
26000	37	49
26001	19	16
26002	59	40
26003	50	40
26004	33	50
26005	56	45
26006	28	40
26007	27	34
26008	42	40
26009	34	40
26010	19	30
26011	68	40
26012	28	38
26013	81	4
26014	22	40
26015	58	40
26016	31	25
26017	17	30
26018	25	50
26019	23	23
26020	25	40
26021	47	40
26022	39	60
26023	44	40
26024	46	40
26025	38	35
26026	23	30
26027	34	35
26028	33	40
26029	38	20
26030	52	40
26031	50	33
26032	38	45
26033	35	40
26034	67	35
26035	60	40
26036	44	15
26037	38	50
26038	29	40
26039	65	50
26040	33	40
26041	29	40
26042	18	30
26043	43	40
26044	42	40
26045	42	40
26046	32	30
26047	36	40
26048	41	40
26049	30	40
26050	21	35
26051	33	40
26052	19	15
26053	19	25
26054	35	40
26055	43	35
26056	45	24
26057	25	50
26058	39	40
26059	26	40
26060	60	10
26061	52	40
26062	22	30
26063	23	40
26064	46	40
26065	34	30
26066	39	50
26067	38	40
26068	56	25
26069	55	40
26070	40	40
26071	23	40
26072	39	40
26073	24	30
26074	51	40
26075	47	50
26076	25	50
26077	34	55
26078	18	20
26079	19	28
26080	32	40
26081	49	40
26082	40	8
26083	43	55
26084	71	40
26085	59	40
26086	32	40
26087	25	40
26088	32	40
26089	17	15
26090	57	35
26091	17	15
26092	27	40
26093	41	40
26094	62	40
26095	19	25
26096	41	40
26097	39	50
26098	30	40
26099	37	40
26100	18	15
26101	40	45
26102	38	60
26103	24	40
26104	33	50
26105	48	40
26106	51	40
26107	48	40
26108	43	45
26109	34	50
26110	41	30
26111	51	60
26112	25	40
26113	20	50
26114	61	45
26115	35	70
26116	42	40
26117	26	16
26118	46	50
26119	39	40
26120	18	40
26121	29	80
26122	39	40
26123	47	40
26124	40	50
26125	43	40
26126	32	40
26127	31	40
26128	19	35
26129	44	40
26130	46	40
26131	53	50
26132	43	40
26133	41	40
26134	35	40
26135	48	45
26136	28	40
26137	44	32
26138	20	40
26139	51	40
26140	28	50
26141	36	60
26142	28	35
26143	21	40
26144	34	30
26145	36	40
26146	25	80
26147	31	43
26148	44	60
26149	49	40
26150	40	40
26151	64	40
26152	54	40
26153	27	55
26154	18	20
26155	68	44
26156	64	80
26157	36	40
26158	21	24
26159	22	30
26160	61	40
26161	24	10
26162	49	50
26163	25	30
26164	66	40
26165	29	45
26166	22	40
26167	57	40
26168	41	40
26169	29	40
26170	20	35
26171	47	45
26172	22	55
26173	59	50
26174	42	40
26175	64	35
26176	29	40
26177	25	20
26178	62	40
26179	44	45
26180	21	40
26181	60	40
26182	46	40
26183	44	40
26184	21	19
26185	18	18
26186	39	32
26187	33	45
26188	63	40
26189	52	52
26190	17	22
26191	45	50
26192	31	40
26193	35	40
26194	31	40
26195	51	40
26196	48	60
26197	28	40
26198	42	40
26199	38	40
26200	43	40
26201	30	40
26202	24	55
26203	46	60
26204	50	60
26205	22	35
26206	18	15
26207	53	45
26208	40	44
26209	36	35
26210	32	43
26211	39	12
26212	46	40
26213	26	42
26214	19	15
26215	24	40
26216	28	40
26217	25	40
26218	44	40
26219	38	40
26220	42	45
26221	28	40
26222	36	50
26223	47	60
26224	46	35
26225	21	40
26226	19	25
26227	35	45
26228	26	40
26229	21	30
26230	67	40
26231	54	40
26232	26	25
26233	51	50
26234	27	45
26235	27	40
26236	39	40
26237	32	48
26238	52	40
26239	21	40
26240	27	38
26241	46	45
26242	42	30
26243	79	20
26244	50	40
26245	19	20
26246	43	40
26247	51	60
26248	45	50
26249	65	20
26250	66	5
26251	36	99
26252	26	36
26253	28	50
26254	39	45
26255	43	60
26256	20	40
26257	29	40
26258	32	50
26259	44	40
26260	18	40
26261	60	40
26262	34	40
26263	60	40
26264	38	40
26265	29	40
26266	41	40
26267	49	40
26268	37	40
26269	37	60
26270	43	38
26271	41	55
26272	37	40
26273	19	60
26274	29	35
26275	40	15
26276	53	40
26277	27	55
26278	44	50
26279	29	38
26280	25	40
26281	38	55
26282	48	50
26283	18	12
26284	50	50
26285	37	40
26286	48	20
26287	50	32
26288	74	6
26289	24	30
26290	34	40
26291	19	40
26292	39	40
26293	40	40
26294	30	40
26295	27	40
26296	23	35
26297	68	40
26298	46	40
26299	24	50
26300	18	20
26301	50	60
26302	42	40
26303	42	40
26304	37	40
26305	57	16
26306	27	40
26307	31	40
26308	34	40
26309	55	40
26310	56	40
26311	36	38
26312	35	40
26313	63	3
26314	28	50
26315	38	40
26316	30	60
26317	18	20
26318	35	40
26319	53	40
26320	46	40
26321	45	40
26322	35	60
26323	41	40
26324	60	70
26325	18	15
26326	19	40
26327	24	50
26328	56	40
26329	28	70
26330	29	32
26331	35	40
26332	27	40
26333	55	55
26334	18	35
26335	53	40
26336	26	20
26337	55	40
26338	45	40
26339	28	40
26340	32	40
26341	27	40
26342	35	40
26343	36	37
26344	41	45
26345	23	20
26346	22	40
26347	36	40
26348	65	40
26349	59	41
26350	25	40
26351	33	40
26352	31	40
26353	50	40
26354	49	50
26355	43	40
26356	23	40
26357	34	40
26358	23	40
26359	63	40
26360	33	40
26361	51	50
26362	31	45
26363	32	40
26364	48	40
26365	31	36
26366	47	40
26367	54	40
26368	23	40
26369	34	40
26370	46	35
26371	34	50
26372	31	50
26373	41	40
26374	41	40
26375	27	30
26376	30	40
26377	23	40
26378	24	20
26379	59	40
26380	56	40
26381	35	40
26382	59	45
26383	47	40
26384	51	44
26385	42	45
26386	29	40
26387	23	45
26388	43	60
26389	46	40
26390	30	40
26391	23	20
26392	29	35
26393	33	45
26394	33	40
26395	46	45
26396	35	40
26397	36	40
26398	25	37
26399	35	40
26400	30	42
26401	39	84
26402	37	55
26403	22	42
26404	25	60
26405	50	40
26406	64	45
26407	33	45
26408	59	40
26409	24	40
26410	41	55
26411	38	12
26412	60	60
26413	19	30
26414	23	40
26415	57	40
26416	36	40
26417	17	40
26418	24	40
26419	32	50
26420	27	45
26421	43	55
26422	21	40
26423	54	40
26424	22	45
26425	29	50
26426	22	50
26427	37	50
26428	38	50
26429	34	40
26430	45	84
26431	28	40
26432	68	40
26433	36	40
26434	20	30
26435	24	45
26436	38	40
26437	32	40
26438	34	50
26439	47	40
26440	28	50
26441	32	40
26442	58	40
26443	64	35
26444	38	50
26445	43	40
26446	28	40
26447	21	40
26448	23	20
26449	25	40
26450	41	40
26451	24	36
26452	41	40
26453	27	40
26454	54	30
26455	28	25
26456	29	40
26457	36	30
26458	41	60
26459	60	40
26460	34	38
26461	32	40
26462	27	42
26463	60	40
26464	39	40
26465	59	35
26466	34	32
26467	36	40
26468	54	40
26469	48	40
26470	19	33
26471	40	40
26472	25	45
26473	39	40
26474	34	40
26475	30	30
26476	43	24
26477	35	40
26478	36	50
26479	59	65
26480	33	40
26481	22	50
26482	48	45
26483	54	40
26484	49	38
26485	37	40
26486	45	40
26487	51	40
26488	46	40
26489	31	40
26490	29	38
26491	39	50
26492	35	40
26493	26	40
26494	51	40
26495	31	6
26496	39	40
26497	26	30
26498	25	35
26499	61	40
26500	49	40
26501	53	45
26502	52	40
26503	52	55
26504	74	35
26505	50	40
26506	29	35
26507	76	30
26508	19	15
26509	25	40
26510	45	40
26511	34	35
26512	20	16
26513	66	6
26514	63	45
26515	27	40
26516	41	40
26517	43	60
26518	23	40
26519	37	40
26520	31	40
26521	33	4
26522	28	20
26523	70	20
26524	35	40
26525	41	75
26526	17	12
26527	41	40
26528	44	45
26529	47	40
26530	24	40
26531	38	40
26532	34	52
26533	62	35
26534	27	38
26535	59	40
26536	35	40
26537	38	32
26538	28	50
26539	28	38
26540	59	40
26541	42	40
26542	54	32
26543	39	45
26544	41	40
26545	43	40
26546	32	50
26547	62	33
26548	58	40
26549	43	40
26550	67	40
26551	31	40
26552	51	70
26553	54	36
26554	20	70
26555	35	40
26556	22	36
26557	38	60
26558	42	40
26559	44	40
26560	28	70
26561	74	35
26562	34	40
26563	50	52
26564	50	40
26565	43	40
26566	29	40
26567	30	25
26568	61	50
26569	21	40
26570	27	30
26571	47	40
26572	39	40
26573	33	40
26574	22	37
26575	38	40
26576	45	40
26577	42	45
26578	35	45
26579	21	40
26580	49	44
26581	50	40
26582	36	36
26583	20	20
26584	49	40
26585	40	60
26586	22	40
26587	60	40
26588	67	20
26589	21	40
26590	60	50
26591	17	12
26592	43	32
26593	49	45
26594	41	60
26595	38	40
26596	38	40
26597	35	99
26598	40	40
26599	23	40
26600	19	40
26601	40	60
26602	46	40
26603	25	22
26604	36	40
26605	24	48
26606	62	48
26607	54	40
26608	23	40
26609	60	40
26610	18	8
26611	41	40
26612	45	40
26613	62	40
26614	28	40
26615	36	60
26616	31	40
26617	44	40
26618	33	50
26619	62	16
26620	27	40
26621	42	40
26622	55	37
26623	41	50
26624	26	50
26625	45	40
26626	67	65
26627	25	45
26628	30	48
26629	22	40
26630	19	20
26631	26	45
26632	61	50
26633	32	50
26634	43	40
26635	53	20
26636	53	45
26637	42	10
26638	36	40
26639	55	99
26640	35	40
26641	17	16
26642	55	35
26643	36	40
26644	40	40
26645	54	10
26646	45	45
26647	48	40
26648	40	60
26649	31	50
26650	26	40
26651	34	40
26652	19	25
26653	31	40
26654	34	30
26655	55	55
26656	38	40
26657	21	20
26658	27	40
26659	35	40
26660	20	20
26661	24	38
26662	27	40
26663	18	4
26664	28	40
26665	36	40
26666	66	20
26667	19	15
26668	59	36
26669	33	46
26670	28	40
26671	34	40
26672	41	55
26673	30	45
26674	59	40
26675	42	60
26676	47	38
26677	29	40
26678	60	50
26679	53	35
26680	41	60
26681	32	30
26682	73	22
26683	20	30
26684	49	40
26685	36	40
26686	33	45
26687	25	34
26688	34	10
26689	19	40
26690	40	40
26691	48	44
26692	51	50
26693	22	20
26694	34	50
26695	22	40
26696	34	40
26697	56	40
26698	49	40
26699	36	40
26700	18	20
26701	26	50
26702	48	50
26703	35	40
26704	29	40
26705	47	40
26706	21	12
26707	28	50
26708	53	40
26709	65	40
26710	26	40
26711	50	50
26712	26	50
26713	70	20
26714	55	40
26715	27	35
26716	31	40
26717	43	55
26718	24	40
26719	22	40
26720	26	40
26721	23	40
26722	41	60
26723	52	40
26724	41	40
26725	59	40
26726	56	50
26727	58	48
26728	65	40
26729	24	40
26730	51	45
26731	31	45
26732	84	16
26733	51	40
26734	24	50
26735	30	45
26736	22	40
26737	30	40
26738	47	40
26739	19	35
26740	43	36
26741	30	50
26742	46	45
26743	49	60
26744	37	40
26745	42	40
26746	57	50
26747	46	40
26748	23	20
26749	26	58
26750	64	8
26751	20	40
26752	31	40
26753	38	40
26754	44	40
26755	42	40
26756	23	40
26757	31	90
26758	35	36
26759	30	35
26760	35	20
26761	40	38
26762	18	20
26763	23	30
26764	63	40
26765	20	40
26766	50	60
26767	49	45
26768	53	40
26769	34	40
26770	54	56
26771	40	40
26772	22	40
26773	28	35
26774	24	40
26775	37	48
26776	62	16
26777	19	40
26778	51	40
26779	65	40
26780	31	8
26781	42	90
26782	42	35
26783	54	40
26784	23	60
26785	28	46
26786	42	40
26787	30	40
26788	33	40
26789	33	40
26790	39	40
26791	27	40
26792	20	40
26793	62	40
26794	17	30
26795	58	55
26796	69	40
26797	34	42
26798	34	50
26799	20	35
26800	64	40
26801	27	55
26802	41	40
26803	40	40
26804	53	38
26805	44	45
26806	37	40
26807	46	60
26808	17	20
26809	35	40
26810	36	40
26811	49	40
26812	48	25
26813	26	40
26814	26	8
26815	35	40
26816	29	40
26817	54	50
26818	36	40
26819	25	40
26820	18	25
26821	21	20
26822	22	40
26823	52	45
26824	36	40
26825	25	60
26826	49	70
26827	42	50
26828	37	54
26829	39	40
26830	32	40
26831	53	40
26832	30	40
26833	51	40
26834	62	40
26835	38	40
26836	23	40
26837	39	40
26838	37	40
26839	27	40
26840	41	40
26841	47	40
26842	25	40
26843	35	50
26844	47	45
26845	30	40
26846	29	40
26847	36	50
26848	42	60
26849	51	40
26850	34	40
26851	44	60
26852	27	41
26853	39	40
26854	46	40
26855	32	62
26856	31	50
26857	23	35
26858	47	55
26859	66	99
26860	26	40
26861	52	40
26862	53	30
26863	48	40
26864	37	50
26865	17	5
26866	50	40
26867	28	40
26868	17	40
26869	39	40
26870	28	40
26871	38	40
26872	53	40
26873	28	40
26874	42	32
26875	40	45
26876	20	40
26877	32	40
26878	23	40
26879	25	40
26880	41	40
26881	42	40
26882	18	14
26883	29	60
26884	36	50
26885	34	40
26886	34	44
26887	48	50
26888	36	80
26889	67	40
26890	53	40
26891	53	40
26892	45	45
26893	22	35
26894	25	43
26895	61	40
26896	31	40
26897	47	38
26898	31	45
26899	17	32
26900	38	50
26901	23	40
26902	42	40
26903	78	36
26904	54	40
26905	26	50
26906	30	35
26907	46	40
26908	26	45
26909	30	35
26910	66	35
26911	23	40
26912	25	40
26913	32	40
26914	25	38
26915	51	40
26916	24	40
26917	22	40
26918	28	40
26919	29	20
26920	26	40
26921	41	40
26922	19	35
26923	39	26
26924	51	50
26925	29	20
26926	27	40
26927	33	40
26928	19	8
26929	67	20
26930	41	45
26931	29	40
26932	28	40
26933	25	40
26934	21	36
26935	24	50
26936	48	31
26937	46	60
26938	35	50
26939	35	40
26940	50	40
26941	22	40
26942	45	40
26943	62	40
26944	39	45
26945	33	40
26946	22	30
26947	50	48
26948	25	40
26949	44	40
26950	26	40
26951	31	50
26952	56	15
26953	49	40
26954	49	40
26955	46	43
26956	33	40
26957	25	30
26958	40	40
26959	72	30
26960	32	10
26961	44	55
26962	48	30
26963	17	12
26964	50	36
26965	61	34
26966	22	40
26967	17	17
26968	49	60
26969	26	50
26970	19	10
26971	17	16
26972	38	40
26973	34	40
26974	51	50
26975	48	42
26976	63	50
26977	19	40
26978	73	36
26979	51	43
26980	38	40
26981	54	40
26982	41	40
26983	65	40
